"","pharm_id","name","state","county","call_made","survey_admin","notes","callback.notes","num_nonfunc","novax","callback","reached","waittime","shing_avail","shing_yes_txt","shing_no_txt","flu_avail","flu_yes_txt","flu_no_txt","hdflu_avail","hdflu_yes_txt","hdflu_no_txt","recommendation","waittime_sec","id","pharmtype","popestimate","FIPScode","age65plus_tot","prop_65plus","total_pop","total_white","median_income","FIPS code","nchs_code","region","pct_white","metro","inclusion"
"467",5896,"Elm Grove Pharmacy","WV","Ohio County","Y","Y","","",0,0,0,"Yes","0:45",1,"Needs a prescription",NA,1,NA,NA,1,"Yes - right now we actually have more of that one",NA,NA,45,5896,"Independent",41411,54069,9205,0.22228393,42143,39919,50584,54069,4,"South",0.947227297534585,1,0
"468",9117,"Wal-Mart Discount Pharmacy","WV","Raleigh County","Y","Y","","",0,0,0,"Yes","0:50",1,NA,NA,1,NA,NA,1,"Yes but we do stop giving them at 6:30",NA,NA,50,9117,"Chain",73361,54081,15550,0.21196549,75252,67803,43748,54081,4,"South",0.901012597671823,1,0
"469",6788,"CVS/Pharmacy","WV","Randolph County","Y","Y","","",0,0,0,"Yes","4:22",1,NA,NA,1,NA,NA,1,"Yes, we have plenty",NA,NA,262,6788,"Chain",28695,54083,6376,0.22219899,28930,27965,43320,54083,5,"South",0.966643622537159,0,0
"470",5201,"Willow Drug, Inc.","WV","Roane County","Y","Y","no HD","",0,0,0,"Yes","0:31",1,NA,NA,1,NA,NA,0,NA,NA,"just get the regular",31,5201,"Independent",13688,54087,3120,0.22793688,14020,13951,37373,54087,6,"South",0.995078459343795,0,0
"471",7084,"Kroger Pharmacy Dept.","WV","Summers County","Y","Y","","",0,0,0,"Yes","1:10",1,NA,NA,1,NA,NA,1,NA,NA,NA,70,7084,"Chain",12573,54089,3283,0.26111507,12848,12242,38187,54089,6,"South",0.952833125778331,0,0
"472",6472,"Bonds Drug Store","WV","Wood County","Y","Y","","",0,0,0,"Yes","0:50",1,NA,NA,1,NA,NA,1,"Yes we have a couple left",NA,NA,50,6472,"Independent",83518,54107,17464,0.20910463,84960,82541,47321,54107,4,"South",0.971527777777778,1,0
"473",652,"Cox Family Pharmacy","WV","Wood County","Y","Y","","",0,0,0,"Yes","0:10",1,NA,NA,1,NA,NA,0,NA,NA,"She should get the high dose - it's recommended",10,652,"Independent",83518,54107,17464,0.20910463,84960,82541,47321,54107,4,"South",0.971527777777778,1,0
"474",6227,"Walgreen Drug Store","WV","Wyoming County","Y","Y","","",0,0,0,"Yes","2:00",1,NA,NA,1,NA,NA,1,NA,NA,NA,120,6227,"Chain",20394,54109,4486,0.21996665,21281,20940,42332,54109,6,"South",0.983976316902401,0,0
"475",7019,"Hometown Pharmacy","WI","Buffalo County","Y","Y","","",0,0,0,"Yes","0:10",1,NA,NA,1,NA,NA,1,NA,NA,NA,10,7019,"Chain",13031,55011,2967,0.22768782,13126,12848,57829,55011,6,"Midwest",0.97882066128295,0,0
"476",3882,"Siren Pharmacy","WI","Burnett County","Y","N","no vax; said to try Wood River instead for flu ","",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3882,"Independent",15414,55013,4528,0.29375893,15289,14476,52672,55013,6,"Midwest",0.946824514356727,0,2
"477",6949,"Manitowoc Pharmacy, Inc.","WI","Manitowoc County","Y","Y","no HD","",0,0,0,"Yes","1:21",1,NA,NA,1,NA,NA,0,NA,NA,"I think HD will be very hard to find. They're recommending that people just get the regular since high dose is hard to find but you can call around and check",81,6949,"Independent",78981,55071,16680,0.21119003,79185,75528,56612,55071,5,"Midwest",0.9538170107975,0,0
"478",8166,"Hometown Pharmacy","WI","Oneida County","Y","Y","neither flu vaccine","",0,0,0,"Yes","0:03",1,NA,NA,0,NA,NA,0,NA,NA,NA,3,8166,"Chain",35595,55085,9498,0.26683524,35381,34371,56852,55085,6,"Midwest",0.971453605042254,0,0
"479",7247,"Vicklund Pharmacy","WY","Hot Springs County","Y","Y","","",0,0,0,"Yes","0:50",1,NA,NA,0,NA,NA,0,NA,"We're all out - I recommend calling another place",NA,50,7247,"Independent",4413,56017,1221,0.27668253,4607,4464,51413,56017,6,"West",0.968960277838072,0,0
"480",1188,"Altitude Drug","WY","Sublette County","Y","Y","no HD","",0,0,0,"Yes","1:01",0,NA,NA,1,NA,NA,0,NA,NA,"At this point, she won't find the high dose - better to just get anything rather than nothing at all",61,1188,"Independent",9831,56035,2017,0.20516732,9880,9840,77403,56035,6,"West",0.995951417004049,0,0
